1.554384094272581628e+06,2.741108985755067451e+01,1.791613398076103181e+02,1.517971248821285144e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791648551567604670e+02,1.518006417433742001e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791683711309418072e+02,1.518041592299052525e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791718854977530384e+02,1.518076751086971967e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791754038498383466e+02,1.518111949742535387e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791789190356943209e+02,1.518147116725078263e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791824344155884319e+02,1.518182285652532357e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791859504203737572e+02,1.518217460826612637e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791894668069996612e+02,1.518252639825512915e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791929820174792383e+02,1.518287807056393603e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791964968042870510e+02,1.518322970050451488e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.792000138268286662e+02,1.518358155412683175e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.792035300492889860e+02,1.518393332771308337e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.792070444779795082e+02,1.518428492185903167e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.792105609005585336e+02,1.518463671547223157e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.792140783228224450e+02,1.518498860908673862e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.792175935748362292e+02,1.518534028563726679e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.792211098266725458e+02,1.518569206218253100e+02
